"Area","FundId","StarRatingFromEst","Name","NameEng","NameWarning","CPId","CPName","CPNameEng","AgentCPId","AgentCPName","AgentCPNameEng","RctName","Count","CurrencyCode","InceptionYmdOn","CategoryId","CategoryName","BroadAssetClassId","BroadAssetClassName","InvestmentStrategy","Custodian","CustodianFee","CustodianFeeUnitNameEng","ManagementFee","ManagementFeeUnitNameEng","MinInvestment","MinInvestmentUnit","DistnbutionStatus","FrontLoadFee","FrontLoadFeeUnitNameEng","SizeTransDate","FundSize","PriceTransDate","Price","PerformanceTransDate","UpDown","UpDownRate","Rr1w","Rr1M","Rr3M","Rr6M","RrThisYear","Rr1Y","Rr2Y","Rr3Y","Rr5Y","Rr10Y","RrFromEst","RatingTransDate","Alpha1Y","Beta1Y","Sharpe1Y","StdDev1Y","Alpha3Y","Beta3Y","Sharpe3Y","StdDev3Y","AriMean3Y","Alpha5Y","Beta5Y","Sharpe5Y","StdDev5Y","Alpha10Y","Beta10Y","Sharpe10Y","StdDev10Y","RiskRatingFromEst","ProviderId","EcAllot","RspAllot","EcRedem","EcSwitch","StopTradeType"
"B","017012","3","天利(盧森堡)-新興市場公司債券基金(歐元)","Threadneedle (Lux) EM Corp Bd AU","本基金有相當比重投資於非投資等級之高風險債券","73","天利管理(盧森堡)有限公司","Threadneedle Management Luxembourg S.A.","64","柏瑞證券投資信託股份有限公司","PineBridge Investments Mgmt Taiwan Ltd","盧森堡","15","EUR","20120112","910","環球新興市場企業債券","null","債券基金","新興市場公司債券基金(原名新興市場低存續期債券基金)經由主要投資於美元計價或美元避險之投資評級及非投資評級之債券,及其他由總公司位於新興市場國家或大部份業務於新興市場國家進行之機構發行或保證之其他債券,尋求自收入及資本增值達成總報酬.基金其次得投資於其他債券,含新興市場國家政府借款人發行之債券,經濟合作發展組織政府及公司借款人發行之債券,存款,現金及約當現金.本基金之平均到期日不超過五年.該投資組合亦可運用金融衍生性工具作投資目的,避險及有效之投資組合管理.","花旗銀行歐洲(盧森堡)","0.2","Percentage","1.5","Percentage","2500","Monetary","不分配","1.5","Percentage","20160930","38042116.66","20161108","17.58","20161031","0.17","0.98","-1.11483","2.60266","3.50058","10.6675","10.18634","9.57381","22.76817","40.23717","null","null","50.7222","201609","-1.01","1.07","1.74","4.71","null","null","0.89","4.6","0.351","null","null","null","null","null","null","null","null","3","58","Y","Y","Y","Y","null"
"B","017023","4","天利(盧森堡)-環球資產配置基金(美元)","Threadneedle(Lux) Glb Ast Al AU","","73","天利管理(盧森堡)有限公司","Threadneedle Management Luxembourg S.A.","64","柏瑞證券投資信託股份有限公司","PineBridge Investments Mgmt Taiwan Ltd","盧森堡","11","USD","19951031","305","美元平衡型股債混合","null","股票債券混和基金","環球資產配置基金將尋求自收入及資本增值達成報酬.本投資組合主要將直接或透過金融衍生性商品及/或集體投資基金間接投資於全球之股權證券及政府及公司發行人之固定收益證券,亦投資於遠期外匯交換契約,並於適當時為防備之目的投資於現金及貨幣市場工具.本投資組合亦得透過投資於集體投資基金,有價證券及/或標的為指數之衍生性金融商品等,取得對商品現貨之間接曝險.本投資組合不投資於商品現貨或不動產.本投資組合得為有效管理投資組合及投資目的,運用金融衍生性商品及遠期契約.為投資目的運用衍生性商品可能增加本投資組合之風險.投資組合為達到投資目標,保有於必要時調整各資產類別曝險比例之彈性.","花旗銀行歐洲(盧森堡)","0.2","Percentage","1.5","Percentage","2500","Monetary","不分配","3","Percentage","20160930","83985307","20161108","33.55","20161031","0.15","0.45","-1.05851","-1.23276","-0.73746","-0.11873","0.59791","-1.34858","0.17862","3.76195","17.82214","39.56865","140.014343","201609","-3.84343","0.66622","-0.27","5.63","-0.52636","0.71981","0.22","5.64","0.115","-0.86697","0.84376","0.5","6.76","-0.41624","0.90489","0.3","10.43","3","58","Y","Y","Y","Y","null"
"B","017027","3","天利(盧森堡)-環球資產配置基金(美元配息)","Threadneedle(Lux) Glb Ast Al AUP","基金之配息來源可能為本金","73","天利管理(盧森堡)有限公司","Threadneedle Management Luxembourg S.A.","64","柏瑞證券投資信託股份有限公司","PineBridge Investments Mgmt Taiwan Ltd","盧森堡","15","USD","20061204","305","美元平衡型股債混合","null","股票債券混和基金","環球資產配置基金將尋求自收入及資本增值達成報酬.本投資組合主要將直接或透過金融衍生性商品及/或集體投資基金間接投資於全球之股權證券及政府及公司發行人之固定收益證券,亦投資於遠期外匯交換契約,並於適當時為防備之目的投資於現金及貨幣市場工具.本投資組合亦得透過投資於集體投資基金,有價證券及/或標的為指數之衍生性金融商品等,取得對商品現貨之間接曝險.本投資組合不投資於商品現貨或不動產.本投資組合得為有效管理投資組合及投資目的,運用金融衍生性商品及遠期契約.為投資目的運用衍生性商品可能增加本投資組合之風險.投資組合為達到投資目標,保有於必要時調整各資產類別曝險比例之彈性.","花旗銀行歐洲(盧森堡)","0.2","Percentage","1.5","Percentage","2500","Monetary","分配","3","Percentage","20160930","83985307","20161108","13.5","20161031","0.06","0.45","-1.00123","-1.21754","-0.741","-0.10975","0.6391","-1.32718","0.22549","3.78437","17.87078","null","35.18826","201610","-3.80213","0.66065","-0.26","5.58","-0.52385","0.72197","0.23","5.66","0.116","-0.85531","0.84299","0.51","6.75","null","null","null","null","3","58","Y","Y","Y","Y","null"
"B","017024","4","天利(盧森堡)-環球資產配置基金(歐元)","Threadneedle(Lux) Glb Ast Al AU","","73","天利管理(盧森堡)有限公司","Threadneedle Management Luxembourg S.A.","64","柏瑞證券投資信託股份有限公司","PineBridge Investments Mgmt Taiwan Ltd","盧森堡","11","EUR","19951031","305","美元平衡型股債混合","null","股票債券混和基金","環球資產配置基金將尋求自收入及資本增值達成報酬.本投資組合主要將直接或透過金融衍生性商品及/或集體投資基金間接投資於全球之股權證券及政府及公司發行人之固定收益證券,亦投資於遠期外匯交換契約,並於適當時為防備之目的投資於現金及貨幣市場工具.本投資組合亦得透過投資於集體投資基金,有價證券及/或標的為指數之衍生性金融商品等,取得對商品現貨之間接曝險.本投資組合不投資於商品現貨或不動產.本投資組合得為有效管理投資組合及投資目的,運用金融衍生性商品及遠期契約.為投資目的運用衍生性商品可能增加本投資組合之風險.投資組合為達到投資目標,保有於必要時調整各資產類別曝險比例之彈性.","花旗銀行歐洲(盧森堡)","0.2","Percentage","1.5","Percentage","2500","Monetary","不分配","null","Percentage","20160930","74733485.57","20161108","30.37","20161031","0.38","1.27","-1.76","1.2533","1.2533","4.35078","-0.32468","-0.5829","14.50952","28.72119","49.90233","62.51985","null","201609","-4.78679","0.95488","-0.27","5.63","-0.66165","0.94955","0.22","5.64","0.115","-1.32648","0.97077","0.5","6.76","-0.17953","0.89251","0.3","10.43","3","58","Y","Y","Y","Y","null"
"B","017025","1","天利(盧森堡)-環球資產配置基金(歐元避險)","Threadneedle(Lux) Glb Ast Al AEH","","73","天利管理(盧森堡)有限公司","Threadneedle Management Luxembourg S.A.","64","柏瑞證券投資信託股份有限公司","PineBridge Investments Mgmt Taiwan Ltd","盧森堡","15","EUR","19980709","305","美元平衡型股債混合","null","股票債券混和基金","環球資產配置基金將尋求自收入及資本增值達成報酬.本投資組合主要將直接或透過金融衍生性商品及/或集體投資基金間接投資於全球之股權證券及政府及公司發行人之固定收益證券,亦投資於遠期外匯交換契約,並於適當時為防備之目的投資於現金及貨幣市場工具.本投資組合亦得透過投資於集體投資基金,有價證券及/或標的為指數之衍生性金融商品等,取得對商品現貨之間接曝險.本投資組合不投資於商品現貨或不動產.本投資組合得為有效管理投資組合及投資目的,運用金融衍生性商品及遠期契約.為投資目的運用衍生性商品可能增加本投資組合之風險.投資組合為達到投資目標,保有於必要時調整各資產類別曝險比例之彈性.","花旗銀行歐洲(盧森堡)","0.2","Percentage","1.5","Percentage","2500","Monetary","不分配","3","Percentage","20160930","74733485.57","20161108","24.74","20161031","0.11","0.45","-1.11554","-1.39054","-1.19427","-0.9577","-0.5609","-2.59027","-1.42971","1.97206","14.27254","26.69724","null","201609","-3.92299","0.3102","-0.24","12.54","-2.25997","0.30831","-0.52","11.48","-0.489","-0.03958","0.29279","-0.1","13.24","0.45747","0.407","0.1","19.59","3","58","Y","Y","Y","Y","null"
"B","017026","1","天利(盧森堡)-環球資產配置基金(歐元避險配息)","Threadneedle(Lux) Glb Ast Al AEC","基金之配息來源可能為本金","73","天利管理(盧森堡)有限公司","Threadneedle Management Luxembourg S.A.","64","柏瑞證券投資信託股份有限公司","PineBridge Investments Mgmt Taiwan Ltd","盧森堡","17","EUR","20080307","305","美元平衡型股債混合","null","股票債券混和基金","環球資產配置基金將尋求自收入及資本增值達成報酬.本投資組合主要將直接或透過金融衍生性商品及/或集體投資基金間接投資於全球之股權證券及政府及公司發行人之固定收益證券,亦投資於遠期外匯交換契約,並於適當時為防備之目的投資於現金及貨幣市場工具.本投資組合亦得透過投資於集體投資基金,有價證券及/或標的為指數之衍生性金融商品等,取得對商品現貨之間接曝險.本投資組合不投資於商品現貨或不動產.本投資組合得為有效管理投資組合及投資目的,運用金融衍生性商品及遠期契約.為投資目的運用衍生性商品可能增加本投資組合之風險.投資組合為達到投資目標,保有於必要時調整各資產類別曝險比例之彈性.","花旗銀行歐洲(盧森堡)","0.2","Percentage","1.5","Percentage","2500","Monetary","分配","3","Percentage","20160930","74733485.57","20161108","12.9","20161031","0.06","0.47","-1.05392","-1.35489","-1.1746","-0.92063","-0.55962","-2.57302","-1.25524","2.1573","14.4885","null","null","201610","-3.91748","0.31265","-0.24","12.52","-2.23232","0.31171","-0.52","11.47","-0.484","-0.03196","0.29579","-0.1","13.23","null","null","null","null","3","58","Y","Y","Y","Y","null"
"B","108008","null","天利投資基金-歐洲精選股票基金第一類淨收入(歐元)","Threadneedle Eurp Sel Ret Net EUR Inc","","62","創利德管理 (盧森堡) 有限公司","Threadneedle Investment Services Ltd","64","柏瑞證券投資信託股份有限公司","PineBridge Investments Mgmt Taiwan Ltd","英國","5","EUR","20150429","157","歐洲不包括英國大型股票","null","股票基金","本基金主要通過集中投資某些歐洲大陸公司證券,以達高於平均的資本增長的目標.","花旗銀行(倫敦)","0.38","Percentage","1.5","Percentage","2000","Monetary","分配","3","Percentage","20160930","3848193913.49","20161108","1.2327","20161031","0.0076","0.62","-2.85201","-2.55506","-3.38048","-1.96341","-7.92417","-8.27062","null","null","null","null","-11.19286","null","-4.38","0.89","-0.71","10.94","null","null","null","null","null","null","null","null","null","null","null","null","null","4","58","Y","Y","Y","Y","null"
"B","108009","null","天利投資基金-歐洲精選股票基金第一類淨累計(美元避險)","Threadneedle Eurp Sel RNA","","62","創利德管理 (盧森堡) 有限公司","Threadneedle Investment Services Ltd","64","柏瑞證券投資信託股份有限公司","PineBridge Investments Mgmt Taiwan Ltd","英國","5","USD","20150114","977","歐洲股票 - 貨幣對沖","null","股票基金","本基金主要通過集中投資某些歐洲大陸公司證券,以達高於平均的資本增長的目標.","花旗銀行(倫敦)","0.38","Percentage","1.5","Percentage","2000","Monetary","不分配","3","Percentage","20160930","4324590840.39","20161108","1.5974","20161031","0.01","0.63","-2.80058","-2.37042","-2.89436","-0.94113","-6.88407","-7.32339","null","null","null","null","5.97892","null","-1.71","1.02","-0.39","14.45","null","null","null","null","null","null","null","null","null","null","null","null","null","4","58","Y","Y","Y","Y","null"
"B","108007","4","天利投資基金-歐洲精選股票基金第一類淨累計(歐元)","Threadneedle Eurp Sel Ret Net EUR Acc","","62","創利德管理 (盧森堡) 有限公司","Threadneedle Investment Services Ltd","64","柏瑞證券投資信託股份有限公司","PineBridge Investments Mgmt Taiwan Ltd","英國","3","EUR","19861031","157","歐洲不包括英國大型股票","null","股票基金","本基金主要通過集中投資某些歐洲大陸公司證券,以達高於平均的資本增長的目標.","花旗銀行(倫敦)","0.38","Percentage","1.5","Percentage","2500","Monetary","不分配","3","Percentage","20160930","3848193913.49","20161108","2.85","20161031","0.0176","0.62","-2.84922","-2.55611","-3.38151","-1.96453","-7.8665","-8.2164","12.68018","22.76016","78.77434","74.72162","1080.9646","201610","-4.32","0.89","-0.7","10.95","1.6","0.98","0.57","13.66","0.647","2.51","0.87","0.99","12.48","2.8","0.78","0.37","14.4","4","58","Y","Y","Y","Y","null"
"B","108003","null","天利投資專業基金-天利全球股票收入基金M股淨收入(美金)","Threadneedle Global Eq Inc MNI USD Inc","本基金之配息來源可能為本金","62","創利德管理 (盧森堡) 有限公司","Threadneedle Investment Services Ltd","64","柏瑞證券投資信託股份有限公司","PineBridge Investments Mgmt Taiwan Ltd","英國","13","USD","20150218","908","環球股票收益","null","股票基金","全球股票收入基金的投資目標是長期取得高和增長的收入,並可望資本增長.授權公司董事的投資政策,是把最少三分之二基金總資産投資于環球股票.收入講采取利息分派形式.倘授權公司董事認爲適宜,亦可進壹步把最多三分之壹基金總資産投資于衍生工具,延期交易及其他證券(包括定息證券及貨幣市場證券),存款及現金.","花旗銀行(倫敦)","0.38","Percentage","1.5","Percentage","3000","Monetary","分配","3","Percentage","20160930","2287535436.68","20161108","1.4076","20161031","0.0039","0.28","-1.47335","-2.00797","-2.51124","-0.84417","2.12874","-0.03824","null","null","null","null","-1.38471","null","-2.37","0.87","0.02","10.21","null","null","null","null","null","null","null","null","null","null","null","null","null","3","58","Y","Y","Y","Y","null"
