tejId,currentStatus,fundTongYiNumber,isinCode,fundChineseName,fundEnglishName,issueCompanyName,custodianInstitutionName,guaranteeAgencyName,generalAgentAbbreviation,issueInstitution,foundDate,enterDate,ipoDate,clearDate,clearDescription,fundScale,marketType,regionType,type,category,investTarget,revocationDate,couponMode,tejCategory,associationCategory,riskReturnLevel,registerPlace,otherCurrencyType,saleInsitution,fundLinkProduct,isMajorFund,majorFundId,isUmbrellaFund,umbrellaMember1,umbrellaMember2,totalIssueAmount,foundAsset,currencyType,txUnit,managementFeeUpperBoundPercent,managementFeeLowerBoundPercent,custodianFeeUpperBoundPercent,custodianFeeLowerBoundPercent,salesChargeUpperBoundPercent,salesChargeLowerBoundPercent,redemptionFee,beneficiacryMeetingFeeTenThousand,firstRedemptionDate,turnOpenDate,currentManagerA,exFund1OfManagerA,exFund2OfManagerA,currentManagerB,exFund1OfManagerB,exFund2OfManagerB,investTarget1,investTarget2,investTarget3,investTarget4,investTarget5,investTarget6,investTarget7,investTarget8,investTarget9,investTarget10,investTarget11,investTarget12,investTarget13,investTarget14,investTarget15,investTarget16,investTarget17,investTarget18,originalFundName,originalFoundDate,changeName1,changeNameDate1,changeName2,changeNameDate2,changeName3,changeNameDate3,changeName4,changeNameDate4,changeCodeDescription1,changeCodeDescription2,changeCodeDescription3
CP4002 瀚亞南非債A-AUD,Current,,,瀚亞新興南非蘭特債券證券投資信託基金 A類型澳幣計價,Eastspring Investments South Africa Fixed Income Fund A-AUD,瀚亞證券投資信託,兆豐商銀,,,,,,,,,,,,開放,"國內募集,投資國內外",債券,,,投資債--全球新興,投資債--全球新興,RR3,,,,,N,T0746A,N,,,-,0,AUD,"1,000",1.6,0,0.19,0,3,0,50,100,,,,,,,,,本基金主要投資於國外有價證券。本基金於成立日起 6個月（含）後，投資於外,國有價證券之總金額不得低於本基金淨資產價值之60％（含）；投資於南非債券,之總金額不得低於本基金淨資產價值之60％（含）。本基金得投資高收益債券，,惟投資之高收益債券以新興市場國家之債券為限，且投資總金額不得超過本基金,淨資產價值之40％。,,,,,,,,,,,,,,瀚亞新興南非債A-AUD,2014/03/25,,,,,,,,,,,
CP4101 瀚亞南非債B-USD,Current,,,瀚亞新興南非蘭特債券證券投資信託基金 B類型美元計價,Eastspring Investments South Africa Fixed Income Fund B-USD,瀚亞證券投資信託,兆豐商銀,,,,,,,,,,,,開放,"國內募集,投資國內外",債券,,,投資債--全球新興,投資債--全球新興,RR3,,,,,N,T0746A,N,,,-,0,USD,"1,000",1.6,0,0.19,0,3,0,50,100,,,陳姿瑾(2013/11/14到任),瀚亞亞太豐收平衡基金 B－人民幣計價(2015/02/01~2015/11/15),瀚亞亞太豐收平衡基金 A－人民幣計價(2015/02/01~2015/11/15),,,,本基金主要投資於國外有價證券。本基金於成立日起 6個月（含）後，投資於外,國有價證券之總金額不得低於本基金淨資產價值之60％（含）；投資於南非債券,之總金額不得低於本基金淨資產價值之60％（含）。本基金得投資高收益債券，,惟投資之高收益債券以新興市場國家之債券為限，且投資總金額不得超過本基金,淨資產價值之40％。,,,,,,,,,,,,,,瀚亞新興南非債B-USD,2013/11/14,,,,,,,,,,,
CP4102 瀚亞南非債B-AUD,Current,,,瀚亞新興南非蘭特債券證券投資信託基金 B類型澳幣計價,Eastspring Investments South Africa Fixed Income Fund B-AUD,瀚亞證券投資信託,兆豐商銀,,,,,,,,,,,,開放,"國內募集,投資國內外",債券,,,投資債--全球新興,投資債--全球新興,RR3,,,,,N,T0746A,N,,,-,0,AUD,"1,000",1.6,0,0.19,0,3,0,50,100,,,陳姿瑾(2013/11/14到任),瀚亞亞太豐收平衡基金 B－人民幣計價(2015/02/01~2015/11/15),瀚亞亞太豐收平衡基金 A－人民幣計價(2015/02/01~2015/11/15),,,,本基金主要投資於國外有價證券。本基金於成立日起 6個月（含）後，投資於外,國有價證券之總金額不得低於本基金淨資產價值之60％（含）；投資於南非債券,之總金額不得低於本基金淨資產價值之60％（含）。本基金得投資高收益債券，,惟投資之高收益債券以新興市場國家之債券為限，且投資總金額不得超過本基金,淨資產價值之40％。,,,,,,,,,,,,,,瀚亞新興南非債B-AUD,2013/11/14,,,,,,,,,,,
CP57 瀚亞全球策收平A,Current,,,瀚亞全球策略收益平衡證券投資信託基金－ A類型新臺幣計價,E.I. Global Balanced Fund-A,瀚亞證券投資信託,中信銀,,,,,,,,,,,,開放,"國內募集,投資國內外",股票+債券,,,,,RR3,,,,,Y,CP57,N,,,-,0,NTD,"1,000",1.7,0,0.28,0,4,0,0,100,,,方定宇(2016/03/21到任),瀚亞趨勢精選組合證券投資信託基金(2013/05/18~2013/07/14),瀚亞股債入息組合證券投資信託基金 A類型(2012/11/01~2013/07/14),周曉蘭(2016/03/21到任),瀚亞新興豐收證券投資信託基金－ B類型 CNH(2015/04/01~2016/01/26),瀚亞新興豐收證券投資信託基金－ A類型 CNY(2015/04/01~2016/01/26),原則上，該基金自成立日起屆滿 3個月後，投資於股票（含承銷股票）、存託憑,證、債券及其他固定收益證券之總金額應達本基金淨資產價值之70％以上；投資,於國內外股票（含承銷股票）及存託憑證之總金額不得高於本基金淨資產價值之,90％（含）且不得低於10％（含）；投資於外國有價證券之總金額不得低於本基,金淨資產價值之60％（含）；投資所在國或地區之國家主權評等未達金管會核准,或認可之信用評等機構評定等級者，投資該國或地區之政府債券及其他債券總金,額，不得超過本基金淨資產價值之30％；本基金投資高收益債券之總金額不得超,過本基金淨資產價值之30％。,,,,,,,,,,,瀚亞全球策略收益平衡A,2016/03/21,,,,,,,,,,,
CP5701 瀚亞全球策收平B,Current,,,瀚亞全球策略收益平衡證券投資信託基金－ B類型新臺幣計價,E.I. Global Balanced Fund-B,瀚亞證券投資信託,中信銀,,,,,,,,,,,,開放,"國內募集,投資國內外",股票+債券,,,,,RR3,,,,,N,CP57,N,,,-,0,NTD,"1,000",1.7,0,0.28,0,4,0,0,100,,,方定宇(2016/03/21到任),瀚亞趨勢精選組合證券投資信託基金(2013/05/18~2013/07/14),瀚亞股債入息組合證券投資信託基金 A類型(2012/11/01~2013/07/14),周曉蘭(2016/03/21到任),瀚亞新興豐收證券投資信託基金－ B類型 CNH(2015/04/01~2016/01/26),瀚亞新興豐收證券投資信託基金－ A類型 CNY(2015/04/01~2016/01/26),原則上，該基金自成立日起屆滿 3個月後，投資於股票（含承銷股票）、存託憑,證、債券及其他固定收益證券之總金額應達本基金淨資產價值之70％以上；投資,於國內外股票（含承銷股票）及存託憑證之總金額不得高於本基金淨資產價值之,90％（含）且不得低於10％（含）；投資於外國有價證券之總金額不得低於本基,金淨資產價值之60％（含）；投資所在國或地區之國家主權評等未達金管會核准,或認可之信用評等機構評定等級者，投資該國或地區之政府債券及其他債券總金,額，不得超過本基金淨資產價值之30％；本基金投資高收益債券之總金額不得超,過本基金淨資產價值之30％。,,,,,,,,,,,瀚亞全球策略收益平衡B,2016/03/21,,,,,,,,,,,
CP5702 瀚亞全球策收平S,Current,,,瀚亞全球策略收益平衡證券投資信託基金－ S類型新臺幣計價,E.I. Global Balanced Fund-S,瀚亞證券投資信託,中信銀,,,,,,,,,,,,開放,"國內募集,投資國內外",股票+債券,,,,,RR3,,,,,N,CP57,N,,,-,0,NTD,"1,000",1.7,0,0.28,0,4,0,0,100,,,方定宇(2016/03/21到任),瀚亞趨勢精選組合證券投資信託基金(2013/05/18~2013/07/14),瀚亞股債入息組合證券投資信託基金 A類型(2012/11/01~2013/07/14),周曉蘭(2016/03/21到任),瀚亞新興豐收證券投資信託基金－ B類型 CNH(2015/04/01~2016/01/26),瀚亞新興豐收證券投資信託基金－ A類型 CNY(2015/04/01~2016/01/26),原則上，該基金自成立日起屆滿 3個月後，投資於股票（含承銷股票）、存託憑,證、債券及其他固定收益證券之總金額應達本基金淨資產價值之70％以上；投資,於國內外股票（含承銷股票）及存託憑證之總金額不得高於本基金淨資產價值之,90％（含）且不得低於10％（含）；投資於外國有價證券之總金額不得低於本基,金淨資產價值之60％（含）；投資所在國或地區之國家主權評等未達金管會核准,或認可之信用評等機構評定等級者，投資該國或地區之政府債券及其他債券總金,額，不得超過本基金淨資產價值之30％；本基金投資高收益債券之總金額不得超,過本基金淨資產價值之30％。,,,,,,,,,,,瀚亞全球策略收益平衡S,2016/03/21,,,,,,,,,,,
CP58 瀚亞全球策收平A$,Current,,,瀚亞全球策略收益平衡證券投資信託基金－ A類型美元計價,E.I. Global Balanced Fund-A USD,瀚亞證券投資信託,中信銀,,,,,,,,,,,,開放,"國內募集,投資國內外",股票+債券,,,,,RR3,,,,,N,CP57,N,,,-,0,USD,"1,000",1.7,0,0.28,0,4,0,0,100,,,方定宇(2016/03/21到任),瀚亞趨勢精選組合證券投資信託基金(2013/05/18~2013/07/14),瀚亞股債入息組合證券投資信託基金 A類型(2012/11/01~2013/07/14),周曉蘭(2016/03/21到任),瀚亞新興豐收證券投資信託基金－ B類型 CNH(2015/04/01~2016/01/26),瀚亞新興豐收證券投資信託基金－ A類型 CNY(2015/04/01~2016/01/26),原則上，該基金自成立日起屆滿 3個月後，投資於股票（含承銷股票）、存託憑,證、債券及其他固定收益證券之總金額應達本基金淨資產價值之70％以上；投資,於國內外股票（含承銷股票）及存託憑證之總金額不得高於本基金淨資產價值之,90％（含）且不得低於10％（含）；投資於外國有價證券之總金額不得低於本基,金淨資產價值之60％（含）；投資所在國或地區之國家主權評等未達金管會核准,或認可之信用評等機構評定等級者，投資該國或地區之政府債券及其他債券總金,額，不得超過本基金淨資產價值之30％；本基金投資高收益債券之總金額不得超,過本基金淨資產價值之30％。,,,,,,,,,,,瀚亞全球策略收益平衡A$,2016/03/21,,,,,,,,,,,
CP5801 瀚亞全球策收平B$,Current,,,瀚亞全球策略收益平衡證券投資信託基金－ B類型美元計價,E.I. Global Balanced Fund-B USD,瀚亞證券投資信託,中信銀,,,,,,,,,,,,開放,"國內募集,投資國內外",股票+債券,,,,,RR3,,,,,N,CP57,N,,,-,0,USD,"1,000",1.7,0,0.28,0,4,0,0,100,,,方定宇(2016/03/21到任),瀚亞趨勢精選組合證券投資信託基金(2013/05/18~2013/07/14),瀚亞股債入息組合證券投資信託基金 A類型(2012/11/01~2013/07/14),周曉蘭(2016/03/21到任),瀚亞新興豐收證券投資信託基金－ B類型 CNH(2015/04/01~2016/01/26),瀚亞新興豐收證券投資信託基金－ A類型 CNY(2015/04/01~2016/01/26),原則上，該基金自成立日起屆滿 3個月後，投資於股票（含承銷股票）、存託憑,證、債券及其他固定收益證券之總金額應達本基金淨資產價值之70％以上；投資,於國內外股票（含承銷股票）及存託憑證之總金額不得高於本基金淨資產價值之,90％（含）且不得低於10％（含）；投資於外國有價證券之總金額不得低於本基,金淨資產價值之60％（含）；投資所在國或地區之國家主權評等未達金管會核准,或認可之信用評等機構評定等級者，投資該國或地區之政府債券及其他債券總金,額，不得超過本基金淨資產價值之30％；本基金投資高收益債券之總金額不得超,過本基金淨資產價值之30％。,,,,,,,,,,,瀚亞全球策略收益平衡B$,2016/03/21,,,,,,,,,,,
CP5802 瀚亞全球策收平S$,Current,,,瀚亞全球策略收益平衡證券投資信託基金－ S類型美元計價,E.I. Global Balanced Fund-S USD,瀚亞證券投資信託,中信銀,,,,,,,,,,,,開放,"國內募集,投資國內外",股票+債券,,,,,RR3,,,,,N,CP57,N,,,-,0,USD,"1,000",1.7,0,0.28,0,4,0,0,100,,,方定宇(2016/03/21到任),瀚亞趨勢精選組合證券投資信託基金(2013/05/18~2013/07/14),瀚亞股債入息組合證券投資信託基金 A類型(2012/11/01~2013/07/14),周曉蘭(2016/03/21到任),瀚亞新興豐收證券投資信託基金－ B類型 CNH(2015/04/01~2016/01/26),瀚亞新興豐收證券投資信託基金－ A類型 CNY(2015/04/01~2016/01/26),原則上，該基金自成立日起屆滿 3個月後，投資於股票（含承銷股票）、存託憑,證、債券及其他固定收益證券之總金額應達本基金淨資產價值之70％以上；投資,於國內外股票（含承銷股票）及存託憑證之總金額不得高於本基金淨資產價值之,90％（含）且不得低於10％（含）；投資於外國有價證券之總金額不得低於本基,金淨資產價值之60％（含）；投資所在國或地區之國家主權評等未達金管會核准,或認可之信用評等機構評定等級者，投資該國或地區之政府債券及其他債券總金,額，不得超過本基金淨資產價值之30％；本基金投資高收益債券之總金額不得超,過本基金淨資產價值之30％。,,,,,,,,,,,瀚亞全球策略收益平衡S$,2016/03/21,,,,,,,,,,,
CP59 瀚亞全球策收平AA,Current,,,瀚亞全球策略收益平衡證券投資信託基金－ A類型澳幣計價,E.I. Global Balanced Fund-A AUD,瀚亞證券投資信託,中信銀,,,,,,,,,,,,開放,"國內募集,投資國內外",股票+債券,,,,,RR3,,,,,N,CP57,N,,,-,0,AUD,"1,000",1.7,0,0.28,0,4,0,0,100,,,方定宇(2016/03/21到任),瀚亞趨勢精選組合證券投資信託基金(2013/05/18~2013/07/14),瀚亞股債入息組合證券投資信託基金 A類型(2012/11/01~2013/07/14),周曉蘭(2016/03/21到任),瀚亞新興豐收證券投資信託基金－ B類型 CNH(2015/04/01~2016/01/26),瀚亞新興豐收證券投資信託基金－ A類型 CNY(2015/04/01~2016/01/26),原則上，該基金自成立日起屆滿 3個月後，投資於股票（含承銷股票）、存託憑,證、債券及其他固定收益證券之總金額應達本基金淨資產價值之70％以上；投資,於國內外股票（含承銷股票）及存託憑證之總金額不得高於本基金淨資產價值之,90％（含）且不得低於10％（含）；投資於外國有價證券之總金額不得低於本基,金淨資產價值之60％（含）；投資所在國或地區之國家主權評等未達金管會核准,或認可之信用評等機構評定等級者，投資該國或地區之政府債券及其他債券總金,額，不得超過本基金淨資產價值之30％；本基金投資高收益債券之總金額不得超,過本基金淨資產價值之30％。,,,,,,,,,,,瀚亞全球策略收益平衡AA,2016/03/21,,,,,,,,,,,
CP5901 瀚亞全球策收平BA,Current,,,瀚亞全球策略收益平衡證券投資信託基金－ B類型澳幣計價,E.I. Global Balanced Fund-B AUD,瀚亞證券投資信託,中信銀,,,,,,,,,,,,開放,"國內募集,投資國內外",股票+債券,,,,,RR3,,,,,N,CP57,N,,,-,0,AUD,"1,000",1.7,0,0.28,0,4,0,0,100,,,方定宇(2016/03/21到任),瀚亞趨勢精選組合證券投資信託基金(2013/05/18~2013/07/14),瀚亞股債入息組合證券投資信託基金 A類型(2012/11/01~2013/07/14),周曉蘭(2016/03/21到任),瀚亞新興豐收證券投資信託基金－ B類型 CNH(2015/04/01~2016/01/26),瀚亞新興豐收證券投資信託基金－ A類型 CNY(2015/04/01~2016/01/26),原則上，該基金自成立日起屆滿 3個月後，投資於股票（含承銷股票）、存託憑,證、債券及其他固定收益證券之總金額應達本基金淨資產價值之70％以上；投資,於國內外股票（含承銷股票）及存託憑證之總金額不得高於本基金淨資產價值之,90％（含）且不得低於10％（含）；投資於外國有價證券之總金額不得低於本基,金淨資產價值之60％（含）；投資所在國或地區之國家主權評等未達金管會核准,或認可之信用評等機構評定等級者，投資該國或地區之政府債券及其他債券總金,額，不得超過本基金淨資產價值之30％；本基金投資高收益債券之總金額不得超,過本基金淨資產價值之30％。,,,,,,,,,,,瀚亞全球策略收益平衡BA,2016/03/21,,,,,,,,,,,
CP5902 瀚亞全球策收平SA,Current,,,瀚亞全球策略收益平衡證券投資信託基金－ S類型澳幣計價,E.I. Global Balanced Fund-S AUD,瀚亞證券投資信託,中信銀,,,,,,,,,,,,開放,"國內募集,投資國內外",股票+債券,,,,,RR3,,,,,N,CP57,N,,,-,0,AUD,"1,000",1.7,0,0.28,0,4,0,0,100,,,方定宇(2016/03/21到任),瀚亞趨勢精選組合證券投資信託基金(2013/05/18~2013/07/14),瀚亞股債入息組合證券投資信託基金 A類型(2012/11/01~2013/07/14),周曉蘭(2016/03/21到任),瀚亞新興豐收證券投資信託基金－ B類型 CNH(2015/04/01~2016/01/26),瀚亞新興豐收證券投資信託基金－ A類型 CNY(2015/04/01~2016/01/26),原則上，該基金自成立日起屆滿 3個月後，投資於股票（含承銷股票）、存託憑,證、債券及其他固定收益證券之總金額應達本基金淨資產價值之70％以上；投資,於國內外股票（含承銷股票）及存託憑證之總金額不得高於本基金淨資產價值之,90％（含）且不得低於10％（含）；投資於外國有價證券之總金額不得低於本基,金淨資產價值之60％（含）；投資所在國或地區之國家主權評等未達金管會核准,或認可之信用評等機構評定等級者，投資該國或地區之政府債券及其他債券總金,額，不得超過本基金淨資產價值之30％；本基金投資高收益債券之總金額不得超,過本基金淨資產價值之30％。,,,,,,,,,,,瀚亞全球策略收益平衡SA,2016/03/21,,,,,,,,,,,
