基金代碼,基金名稱,風險等級,基金組別,股票%,債券%,現金%,其他%,大型%,中型%,小型%,市值(百萬美元),晨星評級
2601,合庫台灣基金,4,台灣大型股票,0.85433,0.00002,0.15714,-0.01149,7.95155,12.48015,26.37101,31801.78623,2
2605,合庫全球高收益債不配,3,全球高收益債券,0.00000,0.87583,0.09800,0.02617,None,None,None,None,2
2606,合庫全球高收益債配息,3,全球高收益債券,0.00000,0.87583,0.09800,0.02617,None,None,None,None,2
2607,合庫全球新興市場基金,5,全球新興市場股票,0.89888,0.00000,0.10770,-0.00658,31.33215,24.25736,1.39439,244373.40816,2
2608,合庫新興多重收基金Ａ,3,全球新興市場債券,0.00033,0.76212,0.21035,0.02720,None,None,None,None,None
2609,合庫新興多重收基金Ｂ,3,全球新興市場債券,0.00033,0.76212,0.21035,0.02720,None,None,None,None,None
2701,聯邦優勢策全債組合基,3,全球高收益債券,-0.00379,0.79751,0.08667,0.11961,0.03447,0.02625,0.00000,687086.49099,3
2702,聯邦雙囍新興亞債不配,3,亞洲債券,0.00000,0.89866,0.11200,-0.01066,None,None,None,None,3
2703,聯邦雙囍新興亞債配息,3,亞洲債券,0.00000,0.89866,0.11200,-0.01066,None,None,None,None,3
2704,聯邦新資豐國高收Ａ累,4,全球新興市場債券,0.00000,0.94607,0.04510,0.00883,None,None,None,None,None
2705,聯邦新資豐國高收Ｂ配,4,全球新興市場債券,0.00000,0.94607,0.04510,0.00883,None,None,None,None,None
4602,英傑華新興市場小型,5,全球新興市場中小型股票,0.96847,0.00000,0.03153,0.00000,6.47675,48.28937,34.94330,1006.21925,3
4604,英傑華新興市場股票,5,全球新興市場股票,0.94452,0.00000,0.05057,0.00491,32.29072,16.10489,4.56938,13569.65923,2
4605,英傑華全球高收益債,3,全球高收益債券,0.00000,0.91649,0.06774,0.01577,None,None,None,None,3
4606,英傑華全球高收益債配,3,全球高收益債券,0.00000,0.91649,0.06774,0.01577,None,None,None,None,3
4608,英傑華新興當地美配,3,全球新興市場債券 - 本地貨幣,0.00000,0.95071,0.04929,0.00000,None,None,None,None,3
4609,英傑華新興當地貨幣歐,3,全球新興市場債券 - 本地貨幣,0.00000,0.95071,0.04929,0.00000,None,None,None,None,3
4610,英傑華新興當地貨歐配,3,全球新興市場債券 - 本地貨幣,0.00000,0.95071,0.04929,0.00000,None,None,None,None,3
4611,英傑華新興市場債券美,3,全球新興市場債券,0.00000,0.91561,0.08439,0.00000,None,None,None,None,4
4612,英傑華新興市場債美配,3,全球新興市場債券,0.00000,0.91561,0.08439,0.00000,None,None,None,None,4
4613,英傑華可轉債基金美元,3,可轉換債券 - 全球,0.00000,0.12769,0.10873,0.76357,None,None,None,None,3
4614,英傑華可轉債美元配息,3,可轉換債券 - 全球,0.00000,0.12769,0.10873,0.76357,None,None,None,None,3
4701,宏利環球日本增長AA,4,日本大型股票,0.96930,0.00000,0.00000,0.03070,35.58187,30.17217,1.71829,10007.31104,2
4702,宏利環球環球資源AA,4,產業股票 - 天然資源,0.95185,0.00000,0.00000,0.04815,41.88473,31.72336,3.46777,17947.18325,3
4703,宏利環球土耳其股票,5,土耳其股票,0.97837,0.00000,0.00000,0.02163,16.42775,61.93632,17.88973,3258.01333,2
4704,宏利美國特別機會債,3,美元高收益債券,0.03008,0.78822,0.00000,0.18170,0.97881,0.08134,1.09305,8188.62859,3
4801,瑞銀(盧)生化股票,4,產業股票 - 生物科技,0.99829,0.00000,0.00171,0.00000,22.43578,27.12588,12.57267,20211.67560,4
4802,瑞銀(盧)保健股票,3,產業股票 - 健康護理,0.99344,0.00000,0.00656,0.00000,18.93026,14.60328,10.48354,35499.81385,4
4803,瑞銀(盧)中歐股票,5,新興歐洲不包括俄羅斯股票,0.97609,0.00000,0.02391,0.00000,25.36165,64.69428,7.55270,4574.67599,2
4804,瑞銀(盧)歐洲中型,4,歐洲中型股票,0.99260,0.00000,-0.00007,0.00747,49.69318,35.41752,14.14953,4805.09546,3
4805,瑞銀(盧)中國精選,5,中國股票,0.94638,0.00000,0.05362,0.00000,26.07442,16.07915,6.15740,12444.21221,4
4807,瑞銀(盧)日本股票,4,日本大型股票,0.99545,0.00000,0.00455,0.00000,41.14741,14.87481,0.00000,1358504.97042,3
4810,瑞銀(盧)美國精選,4,美國大型均衡型股票,0.98950,0.00000,0.01050,0.00000,33.25527,23.63247,10.11429,30896.60559,2
4811,瑞銀(盧)美國增長,4,美國大型增長型股票,0.96710,0.00000,0.03290,0.00000,32.34927,14.39334,0.00000,77361.91883,3
4812,瑞銀(盧)美國小型,4,美國小型股票,0.97362,0.00000,0.02697,-0.00059,0.00000,15.66927,60.97157,2075.19766,2
4813,瑞銀全球戰略配置歐元,3,歐元靈活型股債混合 - 全球,0.62314,0.27393,0.09921,0.00373,19.97303,6.34627,0.18186,47709.95602,3
4814,瑞銀全球戰略配置美元,3,美元靈活型股債混合,0.57088,0.25568,0.16083,0.01261,17.87037,6.15373,0.87409,39324.00276,3
4822,瑞銀策略基金增長型美,4,美元積極型股債混合,0.50199,0.27194,0.04488,0.18120,14.96630,4.92278,0.09994,47679.27326,4
4825,瑞銀(盧)大中華股,5,大中華股票,0.95238,0.00000,0.04762,0.00000,29.76565,16.44646,8.26233,10051.02870,4
4828,瑞銀(盧)澳洲股票,4,澳洲及紐西蘭股票,0.90692,0.00000,0.09308,0.00000,36.39891,13.10008,0.00000,26559.80882,2
4830,瑞銀(盧)俄羅斯股,5,俄羅斯股票,0.92507,0.00000,0.01854,0.05639,45.87529,28.97041,2.21965,13109.10399,4
4831,瑞銀策略固定收益型歐,2,全球債券 - 歐元對沖,0.00011,0.85687,0.13791,0.00511,None,None,None,None,2
4834,瑞銀美元高收益債美不,3,美元高收益債券,0.00240,0.91138,0.07592,0.01030,None,None,None,None,3
4835,瑞銀美元高收益債美配,3,美元高收益債券,0.00240,0.91138,0.07592,0.01030,None,None,None,None,3
4836,瑞銀(盧)歐元債券,2,歐元多元化債券,0.00000,0.95692,0.02639,0.01669,None,None,None,None,4
4837,瑞銀歐元高收益債券不,3,歐元高收益債券,0.00124,0.94133,0.02424,0.03320,None,None,None,None,4
4838,瑞銀歐元高收益債券配,3,歐元高收益債券,0.00124,0.94133,0.02424,0.03320,None,None,None,None,3
4839,瑞銀新興市場債美不配,3,全球新興市場債券,0.00000,0.84742,0.14210,0.01048,None,None,None,None,2
4840,瑞銀新興市場債券美配,3,全球新興市場債券,0.00000,0.84742,0.14210,0.01048,None,None,None,None,2
4845,瑞銀澳幣基金,1,貨幣市場 - 澳元,0.00000,0.00000,0.97940,0.02060,None,None,None,None,None
4852,瑞銀歐元高收益美元配,3,高收益債券 - 其他對沖,0.00124,0.94133,0.02424,0.03320,None,None,None,None,None
4853,瑞銀歐元高收益澳幣配,3,高收益債券 - 其他對沖,0.00124,0.94133,0.02424,0.03320,None,None,None,None,None
4854,瑞銀歐元高收債美不配,3,高收益債券 - 其他對沖,0.00124,0.94133,0.02424,0.03320,None,None,None,None,None
4855,瑞銀新興市場入息美元,5,全球新興市場股票,0.96477,0.00000,0.02145,0.01378,28.17027,17.70268,0.00000,14990.48547,2
4856,瑞銀亞洲全方位債美累,3,亞洲債券,0.00000,0.87403,0.06769,0.05828,None,None,None,None,4
4857,瑞銀亞洲全方位債美配,3,亞洲債券,0.00000,0.87403,0.06769,0.05828,None,None,None,None,3
4901,大華全球資源基SGD,4,產業股票 - 天然資源,0.78794,0.00000,0.00000,0.21206,20.69492,19.43921,12.89837,5872.78212,2
4902,大華全球資源基-USD,4,產業股票 - 天然資源,0.78794,0.00000,0.00000,0.21206,20.69492,19.43921,12.89837,5872.78212,2
4903,大華黃金及綜合SGD,5,產業股票 - 貴金屬,0.98573,0.00000,0.00000,0.01427,13.79747,45.62004,24.18905,3227.37603,3
4904,大華黃金及綜合 USD,5,產業股票 - 貴金屬,0.98573,0.00000,0.00000,0.01427,13.79747,45.62004,24.18905,3227.37603,3
4907,大華全球保健 SGD,3,產業股票 - 健康護理,0.88512,0.00000,0.04949,0.06539,26.88304,13.81599,7.76130,20379.56504,4
4908,大華全球保健 USD,3,產業股票 - 健康護理,0.88512,0.00000,0.04949,0.06539,26.88304,13.81599,7.76130,20379.56504,4
4910,大華增長基金 USD,4,新加坡股票,0.98602,0.00000,0.00000,0.01398,31.44789,7.37239,0.00000,14513.24613,2
4912,大華國際成長 USD,3,全球大型增長型股票,0.96285,0.00000,0.00000,0.03715,24.12362,8.39224,0.40224,72387.28657,2
4913,大華泛華基金 SGD,5,大中華股票,0.91203,0.00000,0.00000,0.08797,9.24203,3.54219,0.00000,47842.64755,3
4914,大華泛華基金USD,5,大中華股票,0.91203,0.00000,0.00000,0.08797,9.24203,3.54219,0.00000,47842.64755,3
4915,大華亞太基礎 SGD,5,產業股票 - 基礎建設,0.56407,0.00000,0.00000,0.43593,16.10809,11.28215,0.00000,10962.37208,1
4916,大華亞太基礎 USD,5,產業股票 - 基礎建設,0.56407,0.00000,0.00000,0.43593,16.10809,11.28215,0.00000,10962.37208,1
4919,大華新興市場債券SGD,3,全球新興市場債券,0.00000,0.91472,0.08231,0.00297,None,None,None,None,4
4920,大華新興市場債券USD,3,全球新興市場債券,0.00000,0.91472,0.08231,0.00297,None,None,None,None,4
4922,大華亞洲基金USD,5,亞洲不包括日本股票,0.91965,0.00000,0.00006,0.08029,15.28755,2.95571,3.47836,31704.33266,2
4923,大華全球保健美元配息,3,產業股票 - 健康護理,0.88512,0.00000,0.04949,0.06539,26.88304,13.81599,7.76130,20379.56504,None
5001,野村平衡基金,4,新台幣積極型股債混合,0.65591,0.10224,0.26260,-0.02075,4.51734,19.00926,13.07512,84396.64171,3
5002,野村優質精選基金,4,台灣中小型股票,0.86311,0.00000,0.13470,0.00219,6.32603,24.28748,24.97478,46523.45130,4
5003,野村成長基金,4,台灣中小型股票,0.77328,0.00000,0.22470,0.00202,6.72369,26.89458,16.15506,60493.50147,5
5004,野村ｅ科技基金,5,產業股票 - 科技,0.94621,0.00000,0.05290,0.00089,3.54083,28.13950,49.97767,23226.55699,2
5006,野村中小基金,5,台灣中小型股票,0.83232,0.00000,0.17840,-0.01072,5.23574,33.36543,19.94954,45366.39489,4
5007,野村全球品牌基金,4,產業股票 - 消費品及服務,0.95790,0.00000,0.03870,0.00340,23.92881,18.56100,0.41008,1160854.42021,2
5008,野村全球高股息,4,全球股票收益,0.95402,0.00000,0.04370,0.00228,20.55867,11.02874,0.00000,1881688.77797,3
5009,野村鑫全球債券組合基,3,全球債券,0.00000,0.79663,0.15413,0.04924,None,None,None,None,3
5010,野村鑫平衡基金,4,新台幣平衡型股債混合,0.52726,0.30091,0.08508,0.08675,14.38736,12.72355,7.29532,427193.51838,2
5012,野村歐洲高股息,4,歐洲股票收益,0.94091,0.00000,0.06520,-0.00611,31.01865,9.74230,0.43442,1037906.61252,2
5013,野村全球不動產基金,4,房地產 - 全球（間接）,0.96962,0.00000,0.04180,-0.01142,44.99552,33.96845,4.78729,405684.29989,3
5016,野村亞太高股息基金,5,亞太區不包括日本股票,0.92672,0.00000,0.05910,0.01418,31.03163,5.06261,0.90779,635148.41012,3
5017,野村全球生技醫療基金,4,產業股票 - 生物科技,0.96497,0.00000,0.04280,-0.00777,32.58028,13.18457,2.74755,1502748.62901,3
5019,野村全球氣候變基金,4,產業股票 - 環境生態,0.92234,0.00000,0.07990,-0.00224,38.43239,5.79747,2.32596,1279823.13068,2
5020,野村中東非洲基基金,5,非洲及中東股票,0.84565,0.00028,0.16320,-0.00913,26.26577,31.22243,3.89945,352677.25535,3
5021,野村大俄羅斯基金,5,俄羅斯股票,0.91270,0.00000,0.09070,-0.00340,52.31011,20.48466,3.56249,482190.60306,3
5023,野村中國機會基,5,中國股票,0.97075,0.00000,0.04590,-0.01665,19.93101,4.21079,0.59028,1086297.15231,3
5024,野村全球美投公司債累,2,美元多元化債券,0.00000,0.93501,0.08399,-0.01900,None,None,None,None,1
5025,野村巴西基金,5,巴西股票,0.96124,0.00000,0.02490,0.01386,31.30955,10.15343,1.38125,470535.15642,3
5026,野村新興高收組合累積,3,全球新興市場債券,0.00067,0.86452,0.10350,0.03131,0.00938,0.00535,0.04757,146316.89843,3
5027,野村新高收組債月配息,3,全球新興市場債券,0.00067,0.86452,0.10350,0.03131,0.00938,0.00535,0.04757,146316.89843,3
5028,野村亞太複合高累積型,4,亞洲高收益債券,0.00000,0.88521,0.14126,-0.02647,None,None,None,None,3
5029,野村亞太複合高月配息,4,亞洲高收益債券,0.00000,0.88521,0.14126,-0.02647,None,None,None,None,2
5030,野村印尼潛力基,5,印尼股票,0.94806,0.00000,0.06030,-0.00836,35.77523,12.12863,2.03346,267753.72990,3
5032,野村全球美投公司債配,2,美元多元化債券,0.00000,0.93501,0.08399,-0.01900,None,None,None,None,1
5033,野村環球高收債基累積,3,全球高收益債券,0.00000,0.91554,0.07750,0.00696,None,None,None,None,None
5034,野村環球高收債基月配,3,全球高收益債券,0.00000,0.91554,0.07750,0.00696,None,None,None,None,None
5035,野村環球基金,4,全球大型價值型股票,0.96905,0.00000,0.07280,-0.04185,33.54218,13.07855,1.46116,1465824.63830,4
5036,野村歐洲中小成長基金,4,歐洲中型股票,0.90349,0.00000,0.15659,-0.06008,21.43699,68.36432,0.54790,183223.50324,None
5037,野村日本領先基金,4,日本大型股票,0.94579,0.00000,0.05730,-0.00309,36.75532,26.68574,6.08927,252875.07935,None
5101,保德信高成長基金,4,台灣中小型股票,0.88384,0.00000,0.10910,0.00706,11.25126,12.95688,18.20852,91894.90266,3
5102,保德信金滿意基金,4,台灣中小型股票,0.91666,0.00000,0.07590,0.00744,20.91822,13.88588,12.48816,182585.91495,3
5103,保德信店頭市場基金,5,台灣中小型股票,0.89854,0.00000,0.09710,0.00436,1.62891,17.16269,40.86680,16134.21260,2
5104,保德信第一基金,4,台灣中小型股票,0.89819,0.00000,0.09590,0.00591,1.17177,15.03486,36.29323,32996.18418,3
5105,保德信科技島基金,5,產業股票 - 科技,0.89183,0.00000,0.12220,-0.01403,14.38535,12.99919,15.31214,128113.37540,1
5106,保德信中小型股基金,5,台灣中小型股票,0.88247,0.00000,0.11660,0.00093,9.34494,10.52968,30.77989,26380.59380,3
5107,保德信新世紀基金,4,台灣中小型股票,0.88965,0.00000,0.10900,0.00135,19.65262,12.46074,13.92929,110970.77952,2
5108,保德信台商全方位基,4,台灣中小型股票,0.84286,0.00000,0.15180,0.00534,7.23707,14.77034,40.04756,41680.87359,3
5109,保德信金平衡基金,4,新台幣平衡型股債混合,0.61182,0.24223,0.13100,0.01495,3.52530,9.20145,13.26040,105078.88207,4
5111,保德信全球中小基金,4,全球靈活市值型股票,0.95222,0.00000,0.04970,-0.00192,6.08192,33.61922,42.22154,65598.00132,4
5112,保德信全球醫療基金,3,產業股票 - 健康護理,0.91109,0.00000,0.05880,0.03011,16.36477,20.47722,7.30196,676691.03765,3
5113,保德信亞太基金,5,亞太區股票,0.94969,0.00000,0.03790,0.01241,14.00634,0.00000,0.01140,1122495.15660,3
5114,保德信大中華基金,5,大中華股票,0.94658,0.00000,0.08220,-0.02878,35.02604,4.22514,0.00000,584020.72537,2
5121,保德信新興趨勢組合,5,全球新興市場股票,0.93123,0.00051,0.05147,0.01679,27.58842,10.70804,2.57684,501180.14757,2
5122,保德信歐洲組合基金,4,歐洲靈活型股票,0.92012,0.00012,0.03939,0.04038,29.82538,13.97575,1.63752,695966.66164,2
5123,保德信全球資源基金,4,產業股票 - 天然資源,0.93399,0.00000,0.05240,0.01361,37.81417,8.12595,0.39631,1721896.75024,4
5124,保德信全球基礎建設,4,產業股票 - 基礎建設,0.90202,0.00000,0.06710,0.03088,49.64870,27.56147,1.10988,468278.06952,4
5125,保德信全球消費商機基,4,產業股票 - 消費品及服務,0.92918,0.00000,0.07440,-0.00358,27.45032,4.41129,0.00000,2428263.46955,3
5127,保德信拉丁美洲基金,5,拉丁美洲股票,0.93238,0.00000,0.05810,0.00952,28.23367,8.78118,1.31350,484011.69845,2
5128,保德信新興市場債不配,2,全球新興市場債券,0.00000,0.85702,0.09955,0.04343,None,None,None,None,1
5129,保德信中國品牌基金,5,中國股票 - A股,0.92586,0.00000,0.08350,-0.00936,60.70367,15.76722,0.00000,151344.46289,2
5130,保德信亞洲新興債累積,2,亞洲債券,0.00000,0.88314,0.07398,0.04289,None,None,None,None,3
5131,保德信好時債組基不配,3,其他債券,0.00157,0.85988,0.12298,0.01557,0.05434,0.07188,0.00979,379503.39429,None
5132,保德信中國中小基金,5,中國股票,0.88366,0.00000,0.09780,0.01854,73.70796,9.44247,0.00000,135350.36859,None
5152,保德信瑞騰基金,2,新台幣債券,0.00000,0.46674,0.40550,0.12776,None,None,None,None,None
5211,中國信託台灣活力基金,5,台灣中小型股票,0.81391,0.00000,0.14530,0.04079,0.56605,13.85008,27.04207,15316.30026,4
5212,中國信託台灣優勢基金,5,台灣中小型股票,0.84183,0.00000,0.15090,0.00727,10.26748,9.60613,43.41385,24407.15046,3
5214,中國信託多入平衡基Ａ,3,新台幣平衡型股債混合,0.64742,0.21986,0.14433,-0.01161,15.29636,8.45294,1.92296,1270911.03250,None
5215,中國信託多入平衡基Ｂ,3,新台幣平衡型股債混合,0.64742,0.21986,0.14433,-0.01161,15.29636,8.45294,1.92296,1270911.03250,None
5301,元大績效基金,4,台灣中小型股票,0.89850,0.00000,0.08920,0.01230,6.13658,19.15792,26.97726,46344.20200,3
5305,元大精準中小基金,5,台灣中小型股票,0.88272,0.00000,0.12190,-0.00462,0.00000,31.58352,38.15210,21800.31019,2
5309,元大ETF穩健組,3,全球大型均衡型股票,0.29198,0.50388,0.16222,0.04192,10.04599,7.38641,0.88117,662466.46509,4
5310,元大全不動證配息,4,房地產 - 全球（間接）,0.75183,0.00000,0.17230,0.07587,10.99268,33.07501,17.44290,151042.83033,2
5312,元大全新興市精選,5,全球新興市場股票,0.76162,0.00000,0.21786,0.02052,20.35325,14.70250,8.35668,6895095.19357,3
5313,元大ETF 成長組,4,新台幣積極型股債混合,0.66324,0.15089,0.11661,0.06926,21.15242,14.27584,3.20283,727574.12253,2
5318,元大大中華價指基,5,大中華股票,0.91436,0.00000,0.04170,0.04394,23.55060,2.10693,0.01693,826097.85434,4
5320,元大全不動證不配,4,房地產 - 全球（間接）,0.75183,0.00000,0.17230,0.07587,10.99268,33.07501,17.44290,151042.83033,2
5321,元大全靈活債不配,3,其他債券,0.00033,0.82401,0.16126,0.01440,None,None,None,None,None
5322,元大全靈活債季配,3,其他債券,0.00033,0.82401,0.16126,0.01440,None,None,None,None,None
5324,元大新國指傘巴西,5,巴西股票,0.96699,0.00000,0.02610,0.00691,24.24455,10.35526,0.00000,589706.16006,4
5325,元大新國指傘印度,5,印度股票,0.92876,0.00000,0.07830,-0.00706,27.61491,0.00000,0.00000,561084.00502,1
5326,元大新國指傘印尼,5,印尼股票,0.93293,0.00000,0.11250,-0.04543,30.89555,4.86861,0.00000,392851.97487,3
5327,元大全國富債不配,3,全球新興市場債券 - 本地貨幣,0.00000,0.57425,0.36264,0.06310,None,None,None,None,1
5328,元大新興ＥＳＧ策,5,全球新興市場股票,0.93327,0.00000,0.07930,-0.01257,26.56222,14.69500,1.60910,477606.15129,2
5329,元大新印尼機債Ａ不配,3,其他債券,0.00000,0.81980,0.17980,0.00040,None,None,None,None,None
5330,元大新印尼機債Ｂ配息,3,其他債券,0.00000,0.81980,0.17980,0.00040,None,None,None,None,None
5352,元大得寶貨幣基金,1,貨幣市場 - 新台幣,0.00000,0.00000,0.99930,0.00070,None,None,None,None,None
5355,元大臺灣加權指數,4,台灣大型股票,0.91017,0.00000,0.04170,0.04813,20.46993,10.60038,12.15141,209782.96002,3
5401,摩根臺灣增長基金,4,台灣大型股票,0.97828,0.00000,0.01650,0.00522,31.21163,21.61927,6.96311,171615.87900,3
5402,摩根新興科技基金,5,產業股票 - 科技,0.91560,0.00000,0.07570,0.00870,12.58164,24.95305,14.43001,91113.42970,2
